User_name,ID,Tweet_time,List_of_specified_retweets
healthdpt,1377606989103165440,2021-04-01 13:01:15,nidirect
healthdpt,1377245118261002244,2021-03-31 13:03:18,nidirect
healthdpt,1377217213703290880,2021-03-31 11:12:25,publichealthni,nidirect
healthdpt,1376912106730102784,2021-03-30 15:00:02,nidirect,publichealthni
healthdpt,1376882342338424832,2021-03-30 13:01:46,nidirect
healthdpt,1376549710022860808,2021-03-29 15:00:00,nidirect
healthdpt,1376521932821106690,2021-03-29 13:09:37,nidirect
healthdpt,1375472452369793028,2021-03-26 15:39:22,nidirect
healthdpt,1375448046465642498,2021-03-26 14:02:23,nidirect
healthdpt,1375108561576071186,2021-03-25 15:33:24,nidirect,publichealthni
healthdpt,1375088892555186176,2021-03-25 14:15:14,nidirect
healthdpt,1374752871367905281,2021-03-24 16:00:00,nidirect
healthdpt,1374723137347186690,2021-03-24 14:01:51,nidirect
healthdpt,1374374765339635723,2021-03-23 14:57:33,nidirect
healthdpt,1374361482620723200,2021-03-23 14:04:46,nidirect
healthdpt,1374000025920016388,2021-03-22 14:08:28,nidirect
healthdpt,1372925833224974336,2021-03-19 15:00:01,nidirect
healthdpt,1372911211180929027,2021-03-19 14:01:54,nidirect
healthdpt,1372911177391603713,2021-03-19 14:01:46,nidirect
healthdpt,1372548791065325572,2021-03-18 14:01:47,nidirect
healthdpt,1372519139848425472,2021-03-18 12:03:57,nidirect
healthdpt,1372512769505902595,2021-03-18 11:38:38,nidirect
healthdpt,1371838900570836996,2021-03-16 15:00:56,nidirect
healthdpt,1371824136771735557,2021-03-16 14:02:16,nidirect
healthdpt,1371815053477957642,2021-03-16 13:26:10,nidirect,publichealthni
healthdpt,1371491791233560582,2021-03-15 16:01:38,nidirect
healthdpt,1371476281154408450,2021-03-15 15:00:00,nidirect
healthdpt,1371462504849797123,2021-03-15 14:05:16,nidirect
healthdpt,1370415979474386944,2021-03-12 16:46:45,nidirect
healthdpt,1370389122246971393,2021-03-12 15:00:01,nidirect
healthdpt,1370374752817324032,2021-03-12 14:02:56,nidirect
healthdpt,1370029893644296194,2021-03-11 15:12:35,nidirect,publichealthni
healthdpt,1370026957887266821,2021-03-11 15:00:55,nidirect
healthdpt,1370012076916301825,2021-03-11 14:01:47,nidirect
healthdpt,1369657357886709760,2021-03-10 14:32:15,nidirect,publichealthni
healthdpt,1369649885109227520,2021-03-10 14:02:34,nidirect
healthdpt,1369287163049881604,2021-03-09 14:01:14,nidirect
healthdpt,1368925326101934086,2021-03-08 14:03:25,nidirect
healthdpt,1368882475930427394,2021-03-08 11:13:09,nidirect
healthdpt,1367837616821927941,2021-03-05 14:01:15,nidirect
healthdpt,1367475155585425412,2021-03-04 14:00:58,nidirect
healthdpt,1367444379342942210,2021-03-04 11:58:40,nidirect,publichealthni
healthdpt,1367143220875063297,2021-03-03 16:01:58,publichealthni
healthdpt,1367112869377114124,2021-03-03 14:01:22,nidirect
healthdpt,1366750604685684740,2021-03-02 14:01:51,nidirect
healthdpt,1366423811751632897,2021-03-01 16:23:18,nidirect
healthdpt,1366388387763134470,2021-03-01 14:02:32,nidirect
healthdpt,1365332333432291333,2021-02-26 16:06:09,publichealthni,nidirect
healthdpt,1365301390931861504,2021-02-26 14:03:12,nidirect
healthdpt,1364938464970571779,2021-02-25 14:01:04,nidirect
healthdpt,1364880315584557060,2021-02-25 10:10:00,nidirect
healthdpt,1364604014239895562,2021-02-24 15:52:04,nidirect
healthdpt,1364576690530312197,2021-02-24 14:03:30,nidirect
healthdpt,1364217130443558918,2021-02-23 14:14:44,nidirect
healthdpt,1364214774532362243,2021-02-23 14:05:22,nidirect
healthdpt,1363881597234270212,2021-02-22 16:01:27,nidirect
healthdpt,1363851406361440261,2021-02-22 14:01:29,nidirect
healthdpt,1362765701455486978,2021-02-19 14:07:16,nidirect
healthdpt,1362432116236165125,2021-02-18 16:01:43,nidirect
healthdpt,1362402060193390597,2021-02-18 14:02:18,nidirect
healthdpt,1362372274641395720,2021-02-18 12:03:56,nidirect,publichealthni
healthdpt,1362074440432046082,2021-02-17 16:20:27,nidirect
healthdpt,1362039644372815874,2021-02-17 14:02:11,nidirect
healthdpt,1361701953215098882,2021-02-16 15:40:19,nidirect
healthdpt,1361678301811666945,2021-02-16 14:06:20,nidirect
healthdpt,1361314744355983364,2021-02-15 14:01:41,nidirect
healthdpt,1360968334192295938,2021-02-14 15:05:11,nidirect,publichealthni
healthdpt,1360257073943109632,2021-02-12 15:58:53,nidirect
healthdpt,1360227462584664076,2021-02-12 14:01:13,nidirect
healthdpt,1360209506093907968,2021-02-12 12:49:52,nidirect,publichealthni
healthdpt,1359888712457457668,2021-02-11 15:35:09,nidirect,publichealthni
healthdpt,1359872777247993856,2021-02-11 14:31:49,nidirect
healthdpt,1359503752395423748,2021-02-10 14:05:27,nidirect
healthdpt,1359167872975699971,2021-02-09 15:50:47,nidirect
healthdpt,1359142191671705605,2021-02-09 14:08:44,nidirect
healthdpt,1357719532371128323,2021-02-05 15:55:36,nidirect
healthdpt,1357690922029494272,2021-02-05 14:01:55,nidirect
healthdpt,1357669705587302400,2021-02-05 12:37:36,nidirect
healthdpt,1357328501976760324,2021-02-04 14:01:47,nidirect
healthdpt,1356966057215471616,2021-02-03 14:01:33,nidirect
healthdpt,1356636721224548354,2021-02-02 16:12:54,nidirect
healthdpt,1356608151076937742,2021-02-02 14:19:22,nidirect
healthdpt,1356604496491732992,2021-02-02 14:04:51,nidirect
healthdpt,1356273404643594246,2021-02-01 16:09:12,nidirect
healthdpt,1356264863232831492,2021-02-01 15:35:16,nidirect
healthdpt,1356241302229282818,2021-02-01 14:01:38,nidirect
healthdpt,1354791746148970497,2021-01-28 14:01:37,nidirect
healthdpt,1354749957866217473,2021-01-28 11:15:34,nidirect
healthdpt,1354548873243586560,2021-01-27 21:56:32,nidirect
healthdpt,1354429270966362118,2021-01-27 14:01:16,nidirect
healthdpt,1354401667077308417,2021-01-27 12:11:35,nidirect
healthdpt,1354067444692869121,2021-01-26 14:03:30,nidirect
healthdpt,1353704525387984897,2021-01-25 14:01:24,nidirect
healthdpt,1351931556785487876,2021-01-20 16:36:15,nidirect
healthdpt,1351892462906781697,2021-01-20 14:00:54,nidirect
healthdpt,1351560363662319616,2021-01-19 16:01:16,nidirect
healthdpt,1351530677175541761,2021-01-19 14:03:18,nidirect
healthdpt,1351167891501182976,2021-01-18 14:01:43,nidirect
healthdpt,1350865519453331458,2021-01-17 18:00:12,nidirect
healthdpt,1350080605371965441,2021-01-15 14:01:14,nidirect
healthdpt,1350068703535181825,2021-01-15 13:13:56,nidirect
healthdpt,1349745971803136002,2021-01-14 15:51:31,nidirect
healthdpt,1349718841887232001,2021-01-14 14:03:43,nidirect
healthdpt,1349637038748946432,2021-01-14 08:38:39,nidirect
healthdpt,1349356183426052096,2021-01-13 14:02:38,nidirect
healthdpt,1349028009475534848,2021-01-12 16:18:35,nidirect
healthdpt,1348993336187756544,2021-01-12 14:00:49,nidirect
healthdpt,1348678529802776587,2021-01-11 17:09:53,nidirect
healthdpt,1348631804526419974,2021-01-11 14:04:13,nidirect
healthdpt,1348562587705860096,2021-01-11 09:29:10,nidirect
healthdpt,1347544663704674305,2021-01-08 14:04:18,nidirect
healthdpt,1347519366036938752,2021-01-08 12:23:47,nidirect
healthdpt,1347483624732561408,2021-01-08 10:01:45,nidirect
healthdpt,1347181617350111234,2021-01-07 14:01:41,nidirect
healthdpt,1346819310975660032,2021-01-06 14:02:01,nidirect
healthdpt,1346456977132683266,2021-01-05 14:02:13,nidirect
healthdpt,1346094829311295490,2021-01-04 14:03:11,nidirect
healthdpt,1344283025127964675,2020-12-30 14:03:43,nidirect
healthdpt,1341021094015356929,2020-12-21 14:01:58,nidirect
healthdpt,1339977416614301704,2020-12-18 16:54:46,nidirect
healthdpt,1339933538695733250,2020-12-18 14:00:25,nidirect
healthdpt,1339571718428512262,2020-12-17 14:02:40,nidirect
healthdpt,1339209968076140545,2020-12-16 14:05:12,nidirect
healthdpt,1338847282414948354,2020-12-15 14:04:01,nidirect
healthdpt,1338484612029435904,2020-12-14 14:02:54,nidirect
healthdpt,1338412715686191105,2020-12-14 09:17:12,nidirect
healthdpt,1337397069707931648,2020-12-11 14:01:23,nidirect
healthdpt,1337035462918148096,2020-12-10 14:04:29,nidirect
healthdpt,1336673591933497344,2020-12-09 14:06:33,nidirect
healthdpt,1336330684349075457,2020-12-08 15:23:57,publichealthni
healthdpt,1336310262257872896,2020-12-08 14:02:48,nidirect
healthdpt,1336262717804597249,2020-12-08 10:53:53,publichealthni
healthdpt,1336226039886995456,2020-12-08 08:28:08,publichealthni
healthdpt,1335948449502650370,2020-12-07 14:05:05,nidirect
healthdpt,1334871727453704193,2020-12-04 14:46:35,nidirect
healthdpt,1334862179288440833,2020-12-04 14:08:38,nidirect
healthdpt,1334498321449226249,2020-12-03 14:02:48,nidirect
healthdpt,1333411274902876161,2020-11-30 14:03:16,nidirect
healthdpt,1332324024400142337,2020-11-27 14:02:55,nidirect
healthdpt,1331963897604169731,2020-11-26 14:11:54,nidirect
healthdpt,1331911543483736065,2020-11-26 10:43:52,nidirect
healthdpt,1331599509370056705,2020-11-25 14:03:57,nidirect
healthdpt,1330874843085103108,2020-11-23 14:04:23,nidirect
healthdpt,1329424315935232003,2020-11-19 14:00:31,nidirect
healthdpt,1329062293926240260,2020-11-18 14:01:58,nidirect
healthdpt,1328700171648118784,2020-11-17 14:03:01,nidirect
healthdpt,1328337514684420099,2020-11-16 14:01:57,nidirect
healthdpt,1328056060788269056,2020-11-15 19:23:33,nidirect,publichealthni
healthdpt,1327251213625257984,2020-11-13 14:05:23,nidirect
healthdpt,1326888008075927554,2020-11-12 14:02:08,nidirect
healthdpt,1326526460031545344,2020-11-11 14:05:28,nidirect
healthdpt,1326165016555515909,2020-11-10 14:09:13,nidirect
healthdpt,1325800944215486465,2020-11-09 14:02:31,nidirect
healthdpt,1325510881564893185,2020-11-08 18:49:55,nidirect
healthdpt,1324713527601516544,2020-11-06 14:01:31,nidirect
healthdpt,1324351290181341184,2020-11-05 14:02:07,nidirect
healthdpt,1323988752625242112,2020-11-04 14:01:31,nidirect
healthdpt,1323626361118969862,2020-11-03 14:01:30,nidirect
healthdpt,1322182086887936000,2020-10-30 14:22:29,nidirect
healthdpt,1322122216859930624,2020-10-30 10:24:34,nidirect
healthdpt,1321814870145327105,2020-10-29 14:03:17,nidirect
healthdpt,1321453267638013956,2020-10-28 14:06:25,nidirect
healthdpt,1321089637486632965,2020-10-27 14:01:28,nidirect
healthdpt,1320728442401366016,2020-10-26 14:06:13,nidirect
healthdpt,1320692347462688768,2020-10-26 11:42:47,nidirect
healthdpt,1319626000926494720,2020-10-23 13:05:30,nidirect
healthdpt,1319262372251488256,2020-10-22 13:00:34,nidirect
healthdpt,1318919788660428800,2020-10-21 14:19:16,nidirect
healthdpt,1318537636437512193,2020-10-20 13:00:44,nidirect
healthdpt,1318175184965206016,2020-10-19 13:00:29,nidirect
healthdpt,1317813769725235206,2020-10-18 13:04:21,nidirect
healthdpt,1317088264570941446,2020-10-16 13:01:27,nidirect
healthdpt,1317068883656921088,2020-10-16 11:44:26,nidirect
healthdpt,1316726583365902340,2020-10-15 13:04:15,nidirect
healthdpt,1316365581868826625,2020-10-14 13:09:46,nidirect
healthdpt,1316002050132578306,2020-10-13 13:05:13,nidirect
healthdpt,1315638472863031296,2020-10-12 13:00:29,nidirect
healthdpt,1314551359656652800,2020-10-09 13:00:41,nidirect
healthdpt,1313465041342078977,2020-10-06 13:04:03,nidirect
healthdpt,1313103344064495620,2020-10-05 13:06:48,nidirect
healthdpt,1311290424905134081,2020-09-30 13:02:54,nidirect
healthdpt,1310927917166149633,2020-09-29 13:02:25,nidirect
healthdpt,1310567237477171209,2020-09-28 13:09:13,nidirect
healthdpt,1310499467259531264,2020-09-28 08:39:55,nidirect
healthdpt,1309480137017167874,2020-09-25 13:09:28,nidirect
healthdpt,1309479513034756100,2020-09-25 13:06:59,nidirect
healthdpt,1309173778916806656,2020-09-24 16:52:06,nidirect
healthdpt,1309119043656450050,2020-09-24 13:14:36,nidirect
healthdpt,1308753613121114115,2020-09-23 13:02:31,nidirect
healthdpt,1308391516516294657,2020-09-22 13:03:40,nidirect
healthdpt,1308028792850518017,2020-09-21 13:02:20,nidirect
healthdpt,1306941480859308032,2020-09-18 13:01:45,nidirect
healthdpt,1306618629459447813,2020-09-17 15:38:51,nidirect
healthdpt,1306580646232551426,2020-09-17 13:07:55,nidirect
healthdpt,1306218692796088321,2020-09-16 13:09:39,nidirect
healthdpt,1305856429551693824,2020-09-15 13:10:09,nidirect
healthdpt,1305493291446697984,2020-09-14 13:07:10,nidirect
healthdpt,1304420023725961217,2020-09-11 14:02:23,publichealthni,nidirect
healthdpt,1304404715413831680,2020-09-11 13:01:33,nidirect
healthdpt,1304351952751529985,2020-09-11 09:31:53,nidirect
healthdpt,1304142459539263498,2020-09-10 19:39:26,nidirect
healthdpt,1304043936973979648,2020-09-10 13:07:57,nidirect
healthdpt,1303736160469090304,2020-09-09 16:44:57,nidirect
healthdpt,1303679983756472321,2020-09-09 13:01:43,nidirect
healthdpt,1303363713681031168,2020-09-08 16:04:59,nidirect
healthdpt,1302956564366663680,2020-09-07 13:07:07,nidirect
healthdpt,1301869867671465984,2020-09-04 13:08:58,nidirect
healthdpt,1301549310035795969,2020-09-03 15:55:11,nidirect
healthdpt,1301506697140350976,2020-09-03 13:05:52,nidirect
healthdpt,1298608179396435974,2020-08-26 13:08:11,nidirect
healthdpt,1298250686807719936,2020-08-25 13:27:38,nidirect
healthdpt,1297882105079365633,2020-08-24 13:03:01,nidirect
healthdpt,1296794570240536577,2020-08-21 13:01:33,nidirect
healthdpt,1296737370008682496,2020-08-21 09:14:15,nidirect
healthdpt,1296476133190443008,2020-08-20 15:56:12,nidirect
healthdpt,1296432335999635457,2020-08-20 13:02:10,nidirect
healthdpt,1296069743695233029,2020-08-19 13:01:21,nidirect
healthdpt,1295758277259788290,2020-08-18 16:23:41,nidirect
healthdpt,1295709451962458112,2020-08-18 13:09:41,nidirect
healthdpt,1295371265159700481,2020-08-17 14:45:51,nidirect
healthdpt,1295346892797349888,2020-08-17 13:09:00,nidirect
healthdpt,1293927069269872642,2020-08-13 15:07:07,nidirect
healthdpt,1291406828773965824,2020-08-06 16:12:35,nidirect
healthdpt,1291382054496632835,2020-08-06 14:34:09,nidirect
healthdpt,1290639957875478528,2020-08-04 13:25:19,nidirect
healthdpt,1288854195676774400,2020-07-30 15:09:20,nidirect
healthdpt,1287736438331707392,2020-07-27 13:07:46,nidirect
healthdpt,1286322579767263237,2020-07-23 15:29:36,nidirect
healthdpt,1283775638348980224,2020-07-16 14:48:58,nidirect
healthdpt,1283752068772237312,2020-07-16 13:15:18,nidirect
healthdpt,1279082688033546242,2020-07-03 16:00:51,nidirect
healthdpt,1279061752064475140,2020-07-03 14:37:40,nidirect
healthdpt,1278962589989588994,2020-07-03 08:03:38,nidirect
healthdpt,1276154847058956289,2020-06-25 14:06:40,nidirect
healthdpt,1271377946767503361,2020-06-12 09:44:58,nidirect
healthdpt,1271147526071214087,2020-06-11 18:29:21,nidirect
healthdpt,1268540578238734350,2020-06-04 13:50:16,nidirect
healthdpt,1265577260553326594,2020-05-27 09:35:06,nidirect
healthdpt,1262282392313700353,2020-05-18 07:22:29,nidirect
healthdpt,1260524284239282177,2020-05-13 10:56:23,nidirect
healthdpt,1260112584763727872,2020-05-12 07:40:26,publichealthni
healthdpt,1255183558555115524,2020-04-28 17:14:15,nidirect
healthdpt,1254840437350772737,2020-04-27 18:30:48,nidirect
healthdpt,1253638643719254016,2020-04-24 10:55:18,nidirect,publichealthni
healthdpt,1252881011689455617,2020-04-22 08:44:45,nidirect
healthdpt,1252524874725240833,2020-04-21 09:09:35,publichealthni,nidirect
healthdpt,1248508467125551105,2020-04-10 07:09:49,publichealthni,nidirect
healthdpt,1248283766235312130,2020-04-09 16:16:56,publichealthni,nidirect
healthdpt,1246817934623813634,2020-04-05 15:12:15,nidirect
healthdpt,1246122202698854406,2020-04-03 17:07:39,nidirect
healthdpt,1244904721741230080,2020-03-31 08:29:49,nidirect,publichealthni
healthdpt,1244678499148972032,2020-03-30 17:30:53,nidirect
healthdpt,1243518861015646208,2020-03-27 12:42:54,nidirect
healthdpt,1243229044730204160,2020-03-26 17:31:16,publichealthni,nidirect
healthdpt,1243150168574353408,2020-03-26 12:17:51,publichealthni,nidirect
healthdpt,1242528268844138497,2020-03-24 19:06:39,publichealthni,nidirect
healthdpt,1242103043337961475,2020-03-23 14:56:57,nidirect
healthdpt,1241376566090903552,2020-03-21 14:50:11,nidirect,publichealthni
healthdpt,1240298712632565760,2020-03-18 15:27:11,nidirect
healthdpt,1239199689397895176,2020-03-15 14:40:03,nidirect
healthdpt,1238764561005674496,2020-03-14 09:51:01,nidirect
healthdpt,1238166091010060289,2020-03-12 18:12:54,nidirect
fmwales,1323671452470726656,2020-11-03 17:00:41,PublicHealthW,WelshGovernment
fmwales,1314599879352684545,2020-10-09 16:13:29,WelshGovernment
fmwales,1290344309804404738,2020-08-03 17:50:31,WelshGovernment
fmwales,1239681696452300800,2020-03-16 22:35:23,WelshGovernment
UKGovWales,1284488263403810818,2020-07-18 14:00:41,DCMS
WelshGovernment,1356497583041093637,2021-02-02 07:00:00,PublicHealthW
WelshGovernment,1354686913307934723,2021-01-28 07:05:03,PublicHealthW
WelshGovernment,1352511316817281024,2021-01-22 07:00:01,PublicHealthW
WelshGovernment,1351424150867496960,2021-01-19 07:00:00,fmwales
WelshGovernment,1346382198027542529,2021-01-05 09:05:05,PublicHealthW
WelshGovernment,1346197221021274114,2021-01-04 20:50:03,fmwales
WelshGovernment,1333146248686297099,2020-11-29 20:30:09,PublicHealthW
WelshGovernment,1323883941435244544,2020-11-04 07:05:02,PublicHealthW
WelshGovernment,1321030350374608897,2020-10-27 10:05:53,fmwales
WelshGovernment,1306836614962872321,2020-09-18 06:05:03,fmwales
WelshGovernment,1295601420327149569,2020-08-18 06:00:24,PublicHealthW
PublicHealthW,1247501999983276032,2020-04-07 12:30:28,SeneddWales
PublicHealthW,1244912392611528704,2020-03-31 09:00:18,fmwales
PublicHealthW,1244232866512490496,2020-03-29 12:00:06,WelshGovernment
NHSResearchScot,1370661161205694464,2021-03-13 09:01:01,P_H_S_Official
NHSResearchScot,1295337195830685698,2020-08-17 12:30:28,scotgovhealth
P_H_S_Official,1338491208696537090,2020-12-14 14:29:06,scotgovhealth
P_H_S_Official,1333400622201188354,2020-11-30 13:20:56,scotgovhealth
P_H_S_Official,1322192886516121605,2020-10-30 15:05:23,scotgovhealth
P_H_S_Official,1318519089804005378,2020-10-20 11:47:02,scotgovhealth
P_H_S_Official,1318210827678371840,2020-10-19 15:22:07,scotgovhealth,NHSResearchScot
P_H_S_Official,1315577425313566722,2020-10-12 08:57:55,online_his
P_H_S_Official,1296732446747172865,2020-08-21 08:54:42,scotgovhealth
P_H_S_Official,1296370825512263680,2020-08-20 08:57:44,scotgovhealth
P_H_S_Official,1247141663413280773,2020-04-06 12:38:37,online_his
P_H_S_Official,1244546421191213056,2020-03-30 08:46:04,NHSResearchScot
GenomicsEngland,1379018544881471488,2021-04-05 10:30:16,JimBethell
GenomicsEngland,1260525484783403008,2020-05-13 11:01:09,MattHancock
GenomicsEngland,1260476584957542403,2020-05-13 07:46:51,UKGovScotland,DHSCgovuk
NIHRresearch,1371394056669044738,2021-03-15 09:33:17,NHSEngland
NIHRresearch,1369957610976346115,2021-03-11 10:25:21,NHSResearchScot
NIHRresearch,1363850890155802632,2021-02-22 13:59:25,MHRAgovuk
NIHRresearch,1353705194526150656,2021-01-25 14:04:03,NHSResearchScot
NIHRresearch,1353682388560314372,2021-01-25 12:33:26,NHSResearchScot
NIHRresearch,1340953922857537542,2020-12-21 09:35:03,NHSResearchScot
NIHRresearch,1336317489026744326,2020-12-08 14:31:31,DHSCgovuk
NIHRresearch,1335146998241095681,2020-12-05 09:00:24,NHSResearchScot
NIHRresearch,1334494360457646080,2020-12-03 13:47:03,MHRAgovuk
NIHRresearch,1334453586923839490,2020-12-03 11:05:02,MHRAgovuk
NIHRresearch,1329389479191322625,2020-11-19 11:42:05,NHSResearchScot
NIHRresearch,1304340245375324163,2020-09-11 08:45:22,DHSCgovuk
NIHRresearch,1299321107770740741,2020-08-28 12:21:06,NHSResearchScot
NIHRresearch,1296066906869444608,2020-08-19 12:50:05,DHSCgovuk
NIHRresearch,1290196719339216896,2020-08-03 08:04:03,NHSResearchScot
NIHRresearch,1285256456753774595,2020-07-20 16:53:12,NHSResearchScot
NIHRresearch,1284168787131019267,2020-07-17 16:51:12,DHSCgovuk
NIHRresearch,1277923597592510466,2020-06-30 11:15:02,NHSResearchScot
NIHRresearch,1271353310138773504,2020-06-12 08:07:04,NHSResearchScot
NIHRresearch,1270679624683585536,2020-06-10 11:30:05,NHSResearchScot
NIHRresearch,1270357487112372225,2020-06-09 14:10:01,NHSResearchScot
NIHRresearch,1263819663361953805,2020-05-22 13:11:03,beisgovuk
NIHRresearch,1262337160042237953,2020-05-18 11:00:06,OxPrimaryCare
NIHRresearch,1260155355264364547,2020-05-12 10:30:23,OxPrimaryCare
NIHRresearch,1255821712006012928,2020-04-30 11:30:02,NHSResearchScot
NIHRresearch,1247482767648186368,2020-04-07 11:14:03,NHSResearchScot
JimBethell,1336209650027520002,2020-12-08 07:23:00,MattHancock
JimBethell,1288416139379445760,2020-07-29 10:08:39,GenomicsEngland
JimBethell,1271034432359718912,2020-06-11 10:59:58,MattHancock
JimBethell,1262396563034460165,2020-05-18 14:56:09,nadhimzahawi
JimBethell,1261568480769343488,2020-05-16 08:05:39,MattHancock
JimBethell,1257573807650484224,2020-05-05 07:32:14,DHSCgovuk
JimBethell,1253697348225716227,2020-04-24 14:48:35,DHSCgovuk
JimBethell,1253214024143159296,2020-04-23 06:48:01,nadhimzahawi
JimBethell,1252955073925218304,2020-04-22 13:39:03,nadhimzahawi,DHSCgovuk
JimBethell,1251103517793804288,2020-04-17 11:01:37,DHSCgovuk
JimBethell,1250176076795514884,2020-04-14 21:36:18,DHSCgovuk
JimBethell,1238966534388633601,2020-03-14 23:13:35,PHE_uk
JimBethell,1237850133527580678,2020-03-11 21:17:24,nadhimzahawi
JimBethell,1237118359902334980,2020-03-09 20:49:36,MattHancock,DHSCgovuk
UKCivilService,1304363777257885697,2020-09-11 10:18:53,MHRAgovuk
UKCivilService,1262674087761059840,2020-05-19 09:18:56,mhclg
UKCivilService,1260950005432582144,2020-05-14 15:08:03,UKGovScotland
UKCivilService,1260922547509571585,2020-05-14 13:18:56,mhclg
UKCivilService,1260883180711809024,2020-05-14 10:42:31,UKGovScotland,PHE_uk
UKCivilService,1260580642951254026,2020-05-13 14:40:20,UKGovScotland
UKCivilService,1260569447972118538,2020-05-13 13:55:51,transportgovuk,UKGovScotland
UKCivilService,1260511676119552001,2020-05-13 10:06:17,UKGovScotland
UKCivilService,1260162604489674754,2020-05-12 10:59:12,DWP
UKCivilService,1259835670740307968,2020-05-11 13:20:05,mhclg
transportgovuk,1384039486682587139,2021-04-19 07:01:42,DHSCgovuk,DCMS
transportgovuk,1380452378332254209,2021-04-09 09:27:49,educationgovuk
transportgovuk,1377919900686159873,2021-04-02 09:44:39,DHSCgovuk,DCMS
transportgovuk,1372457374586376194,2021-03-18 07:58:31,DCMS,DHSCgovuk
transportgovuk,1361586801400565761,2021-02-16 08:02:45,beisgovuk
transportgovuk,1360539712830779394,2021-02-13 10:41:59,DHSCgovuk,10DowningStreet,DCMS
transportgovuk,1355831600915881984,2021-01-31 10:53:38,mhclg
transportgovuk,1339901802536439808,2020-12-18 11:54:18,DHSCgovuk
transportgovuk,1333322646013046784,2020-11-30 08:11:05,educationgovuk
transportgovuk,1329332014932258816,2020-11-19 07:53:44,DHSCgovuk
transportgovuk,1329080729179881473,2020-11-18 15:15:13,beisgovuk
transportgovuk,1324261041463828481,2020-11-05 08:03:30,DCMS
transportgovuk,1319315512728453121,2020-10-22 16:31:44,DHSCgovuk
transportgovuk,1318446817172987904,2020-10-20 06:59:51,DCMS
transportgovuk,1308360764848250881,2020-09-22 11:01:29,DHSCgovuk,beisgovuk
transportgovuk,1299370154049048576,2020-08-28 15:36:00,educationgovuk
transportgovuk,1288731224803102720,2020-07-30 07:00:42,PHE_uk,DCMS,beisgovuk,educationgovuk
transportgovuk,1279060556213780496,2020-07-03 14:32:55,DHSCgovuk
transportgovuk,1271495435534860297,2020-06-12 17:31:49,DHSCgovuk
transportgovuk,1268830245307781121,2020-06-05 09:01:18,mhclg
transportgovuk,1268632694113566722,2020-06-04 19:56:18,beisgovuk
transportgovuk,1268078897821814784,2020-06-03 07:15:43,educationgovuk
transportgovuk,1266427863550525445,2020-05-29 17:55:06,mhclg
transportgovuk,1265198792854437888,2020-05-26 08:31:13,DCMS
transportgovuk,1261575282588151809,2020-05-16 08:32:40,beisgovuk
transportgovuk,1261276103018188805,2020-05-15 12:43:50,PHE_uk,DHSCgovuk
transportgovuk,1260219345558474754,2020-05-12 14:44:40,PHE_uk
transportgovuk,1260126045178679297,2020-05-12 08:33:55,DCMS
transportgovuk,1259156298874134531,2020-05-09 16:20:30,beisgovuk
transportgovuk,1255051481482440706,2020-04-28 08:29:25,DHSCgovuk
transportgovuk,1253710987707985920,2020-04-24 15:42:46,nadhimzahawi
transportgovuk,1253693032228106241,2020-04-24 14:31:26,beisgovuk,UKGovScotland
transportgovuk,1249641875444809728,2020-04-13 10:13:34,nadhimzahawi
transportgovuk,1249263547214946307,2020-04-12 09:10:14,DCMS
transportgovuk,1248891033141874689,2020-04-11 08:30:00,mhclg
transportgovuk,1245969465126400000,2020-04-03 07:00:44,DCMS
transportgovuk,1242509191539044352,2020-03-24 17:50:50,DCMS
transportgovuk,1241985461255536640,2020-03-23 07:09:43,UKGovWales
transportgovuk,1240953044449161216,2020-03-20 10:47:16,DCMS,beisgovuk
transportgovuk,1240607806115450880,2020-03-19 11:55:25,beisgovuk,educationgovuk,DCMS,UKGovScotland,UKGovWales
educationgovuk,1300040757512941573,2020-08-30 12:00:44,nadhimzahawi
educationgovuk,1300019765738721280,2020-08-30 10:37:20,nadhimzahawi
educationgovuk,1298530684865323008,2020-08-26 08:00:15,nadhimzahawi
mhclg,1387017371697750016,2021-04-27 12:14:45,MHRAgovuk,DHSCgovuk
mhclg,1299301513144209408,2020-08-28 11:03:15,beisgovuk
mhclg,1293544486426021888,2020-08-12 13:46:53,beisgovuk
mhclg,1275102608462659584,2020-06-22 16:25:26,DHSCgovuk,nadhimzahawi
mhclg,1269598425424764929,2020-06-07 11:53:47,DHSCgovuk
mhclg,1264300068028313600,2020-05-23 21:00:00,DHSCgovuk
mhclg,1263519973919657984,2020-05-21 17:20:11,beisgovuk
mhclg,1260593142555791360,2020-05-13 15:30:00,beisgovuk
mhclg,1260588731175747584,2020-05-13 15:12:28,beisgovuk
mhclg,1248521096065941504,2020-04-10 08:00:00,UKGovScotland
mhclg,1248325061313990657,2020-04-09 19:01:02,UKGovWales
mhclg,1247173822366842880,2020-04-06 14:46:25,UKGovWales
mhclg,1246075270571995137,2020-04-03 14:01:10,UKGovScotland
mhclg,1246015374656749568,2020-04-03 10:03:09,DHSCgovuk
mhclg,1245032215517581313,2020-03-31 16:56:26,DHSCgovuk
mhclg,1240229336961220608,2020-03-18 10:51:30,DCMS
beisgovuk,1387361324330532867,2021-04-28 11:01:30,mhclg
beisgovuk,1384763922553708544,2021-04-21 07:00:21,mhclg,DHSCgovuk
beisgovuk,1380173828228325377,2021-04-08 15:00:57,DHSCgovuk
beisgovuk,1380128488615776260,2021-04-08 12:00:47,mhclg,DCMS
